RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022
62708,20684,12734,zip,NY,NY,Ferndale,,Sullivan County,64510,65114,65259,65779,66084,66913,67779,68092,68534,68816,69843,70454,71232,71814,72362,72778,73274,74098,75136,76044,76650,77406,78077,78866,79346,80391,81399,82650,83455,84431,85316,86285,87607,88583,90005,90410,92022,93389,95204,95887,96843,98285,99912,102055,103382,103006,101200,99876,100432,101467,102636,103528,104979,106674,108713,109726,110606,111465,112910,114394,115672,116900,117980,119333,117192,114711,112167,113229,114484,115851,117671,121040,124585,127574,128185,128562,129365,130552,130837,131470,132728,134828,135234,134566,133461,131952,131133,130572,131385,132365,133698,134606,135309,136370,137621,139257,139994,140288,140503,140213,140418,140031,139822,138928,138086,137427,136876,136944,136918,136992,136671,136330,136056,135362,134771,133934,132661,131915,131056,131542,131276,131563,131578,131834,132140,132207,132440,132299,131975,131579,131232,130882,130126,129476,128911,128764,128692,128768,128927,128807,128967,128961,129218,128901,128149,127764,127479,127617,127281,127075,126937,126904,126822,126451,126253,126071,126121,126232,126458,126627,126764,126859,127031,126923,126838,126838,126862,126758,126586,126689,126709,127040,127307,127925,128507,128917,129220,129101,129378,129395,129618,129748,130077,130255,130399,130376,130146,129414,128636,127684,127063,126225,125980,125862,126269,,121449,118857,,118780,117556,117116,117203,117027,115106,112466,111277,110865,110902,110728,110304,112400,112389,112946,112471,114023,115846,118589,121356,124282,124748,123799,122680,122455,125157,126511,128606,129689,130899,130675,128702,127255,126459,127043,127087,126508,125025,123682,124423,125970,128915,130865,133848,133983,134060,133167,134683,137092,140678,144562,146833,148459,149602,151450,153396,155721,158775,161886,166302,172225,177602,181666,183357,186345,189689,193321,197531,202310,207844,214715,223586,235800
63549,20689,14477,zip,NY,NY,Kent,"Rochester, NY",Orleans County,74979,75312,75664,76250,76551,76522,76785,76855,77457,77848,78584,78926,79098,79127,79251,79552,80189,80687,81286,81588,82167,82868,83737,84523,85022,85538,86089,86677,87166,87679,88167,88680,89154,89724,90547,91402,92098,92434,92650,92901,93146,93331,93535,94689,96307,98369,99351,100013,100453,101365,102075,102670,103912,105450,107083,107801,108239,108669,109250,109837,110379,111326,111733,112355,112801,113787,114159,114379,114776,115698,116874,117768,118264,118107,118346,118923,119710,119893,119715,119373,119523,119761,120201,120887,121235,121426,120793,120150,119137,119267,120111,121322,122863,123795,125633,126705,128028,128307,128191,127615,127063,125853,124429,123081,122303,121438,120428,119520,119135,118858,118525,118116,117551,116685,115954,115158,114347,113403,112648,112287,112110,111953,111805,111827,111784,111793,111646,111785,111609,111122,110392,109818,109476,109404,109451,109419,109317,109135,109127,108828,108511,108217,108002,107799,107533,107317,107251,107254,107297,107183,107147,107149,107177,107193,107058,107032,107211,107488,107847,107987,108291,108519,108666,108750,109030,109409,109582,109592,109653,109978,110312,110728,111249,111757,112269,112841,113232,113678,113926,114407,114623,114905,115216,115675,116072,116534,116849,117355,117622,118245,118706,119399,119673,120041,120426,121018,121741,122604,123624,124512,125236,125848,126366,126860,127081,127416,127785,128581,129381,130228,130902,131624,132305,133177,134044,134961,135762,136437,137175,137818,138513,139010,139489,139882,140343,140875,141535,142166,142724,143175,143699,144251,144853,145491,146132,146806,147403,147851,148494,149093,149905,150103,150366,150516,150668,150676,150727,150634,150613,150636,151734,152968,,,160207,161965,163668,165064,166378,167631,168771,169811,170577,174126,177674,180669,180978,181181,182197,184036,186119,188167
63040,20711,13304,zip,NY,NY,Barneveld,"Utica-Rome, NY",Oneida County,101721,102717,103418,103133,102160,100637,101472,102735,104207,104870,105485,105974,106358,106260,106733,106931,107308,106969,106724,106544,105930,106029,106012,107552,108396,109242,109764,109933,110757,110868,111789,111696,111939,111591,111715,110861,110090,108809,108021,107670,108581,109473,109559,108580,109509,110065,111507,112958,116127,119829,123188,125688,126794,127061,129141,132306,135304,136584,136671,135399,133141,131281,131078,131384,131719,132401,134843,138448,140929,143477,145681,149296,150939,152231,152685,154141,155026,156122,156672,157062,159020,161151,163421,163761,164778,166329,166982,167470,168235,171132,170968,169905,165897,165805,165126,166738,166678,167400,166969,166595,166555,167368,167785,167707,166782,164767,161299,157961,155495,154900,154834,155130,154586,153953,153382,153086,152631,152923,155282,157460,158621,157770,156860,156957,157520,158275,158382,158573,158469,158796,158527,158178,157732,157008,156794,156906,157662,158215,157795,156937,155764,155725,155754,155912,156002,156079,156532,157769,159812,161739,162674,163164,163457,163767,164545,165788,167220,167667,168639,168897,169160,168903,168634,168711,168090,166358,164178,162122,161342,161725,162259,162369,161677,160736,160387,159868,159776,159193,158736,158400,158458,157868,157716,157708,157961,157848,157347,157772,157665,158299,158837,159377,159552,159696,159523,159578,159288,160518,162072,164367,165960,166826,167043,167409,168915,170580,172396,173205,174066,173727,173084,171182,170452,169484,169820,170136,171311,172754,174504,176102,177597,178891,180178,181655,183708,186190,188084,188566,188961,189388,190940,190246,189836,188919,189281,189958,190704,191934,193183,195230,196805,198773,199716,199792,197802,196401,195894,197240,197590,199113,200159,202632,204885,208972,211881,216465,222230,227821,233134,236047,241665,244453,245708,244757,245788,249368,254484,259283,261488,263165,264360,265926
62989,20739,13145,zip,NY,NY,Sandy Creek,"Syracuse, NY",Oswego County,58803,59060,60348,61125,61091,60267,61659,63075,64255,64386,65466,65896,66317,66221,66611,67039,68245,68665,68479,68114,67774,67470,66988,67282,68326,69800,71093,71530,71559,71272,70331,69559,69659,70695,71163,71613,71950,73077,73498,74154,74248,74298,74279,74459,74930,73479,71814,70167,70833,71538,71912,71747,71459,71252,70941,71005,71334,72236,73134,73981,74457,74681,74767,75157,75457,75962,76321,77376,79934,82166,83772,83699,83605,83363,83766,84571,85617,86141,86091,87413,88640,89642,89560,89377,89898,89620,89783,90039,90859,91277,91433,91948,92549,93560,94047,94551,94634,94393,95476,94818,95594,96235,97535,96351,93752,92359,92953,93892,94469,94502,94119,93777,94218,94724,95897,96118,96297,95510,95105,95159,95335,95206,95109,95122,95118,95466,95820,96251,95781,96076,96456,97377,97638,97091,96460,95503,94964,94763,94937,95195,95423,95932,95910,96015,95841,96662,97514,97913,97881,97190,97119,97306,97031,96572,96233,97111,98002,98856,98604,98616,98170,98854,99373,100178,100444,100882,100874,100783,100873,101448,102413,102445,101428,99643,98376,98453,98967,99355,98887,98707,98610,99095,98705,98560,98240,98468,98761,99501,100924,101472,101632,101112,101096,101129,100819,101236,101676,102204,102155,101988,101926,101377,101334,101339,103224,104703,106508,106865,107334,107698,108274,108122,108210,108792,109196,109184,107882,107539,106768,107237,108096,109850,111222,111914,112897,113475,114200,114328,114849,115660,116534,117699,118583,118864,118697,118608,119400,120604,122433,123539,123850,123728,124868,127264,126965,125114,122270,122203,123207,124257,125678,129573,133104,136213,137266,139456,141991,144845,148013,149716,151618,152867,155525,156605,157925,158801,160263,162220,163318,164169,164910,165821
61838,20755,10526,zip,NY,NY,Goldens Bridge,"New York-Newark-Jersey City, NY-NJ-PA",Westchester County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561979,561598,560890,560941,561428,560307,556899,554344,557044,556273,551091,545878,544935,548177,548989,549770,549893,545477,541744,536862,534394,535882,537573,542174,539330,538334,535735,537733,540036,541658,541200,540629,541024,541787,541331,537834,542590,549106,560248,567297,571136,571187,570712,573799,579989,581359,581415,579149,572618,564740,558609,560124,563818,566527,566157,564109,560449,561224,560612,565394,563072,563049,560183,561581,564722,567308,572346,574803,578315,578292,577664,579471,580344,583510,583233,586350,590140,590396,588994,586721,590470,597499,602365,600040,592296,583271,584276,584708,589003,589397,592789,595451,597966,597977,596259,594951,595534,598210,599778,601312,599311,597145,596978,600004,606388,611265,614680,616594,615270,619683,620569,628104,632790,645380,658634,670784,675797,681850,688368,694412,695329,699357,708592,715860,722061,724306,731692,733946
63345,20762,13864,zip,NY,NY,Willseyville,"Binghamton, NY",Tioga County,48333,48435,48635,48887,49280,49718,50351,51094,51485,52639,53655,54789,55112,55249,55596,56353,57435,58207,58452,58198,57946,57171,57021,56938,57824,58333,59088,59453,60260,61165,61833,61630,61473,61708,62861,63742,64552,64984,65399,65876,66449,66967,67576,68627,70404,72310,72600,72486,72431,73272,74265,74443,75583,76364,77217,76572,75938,75864,76468,77082,78242,78970,80096,81046,83008,84136,85232,86154,87706,88874,89558,90261,91038,92065,92614,92314,91902,91989,92680,93471,94099,94726,94821,94833,95268,95693,95861,95485,95213,94929,94270,94257,94541,95271,95916,96135,96445,96115,96363,96643,96820,96395,95525,94972,94835,93978,92991,92191,92234,92547,92380,92245,91616,91056,90485,90197,90173,90105,89703,88986,88720,88717,89085,89457,89942,90071,90074,89997,90165,90330,90699,90829,90679,90694,90997,91399,91671,91659,91623,91390,91378,91561,92030,92227,92196,92047,92416,93044,93411,93773,93814,94135,94788,95423,96190,96233,96222,96054,96338,97097,97864,98386,98567,98750,98740,99293,99606,99959,100221,100269,100252,100235,100701,101399,102285,102878,103496,103377,103565,103834,104342,104727,104960,105247,105721,106367,106973,107607,108126,108900,108810,108661,108034,108231,108384,108700,108938,109351,109898,110531,111240,111754,112228,111941,111440,110824,110830,111573,112465,113741,114662,115499,115876,116155,116653,117298,118120,118724,119216,119520,119793,120172,120840,121663,122166,122522,122912,123396,123926,123999,123971,123943,124153,124549,124848,125394,126021,126529,127107,127783,128830,129533,129939,129952,129606,129321,128894,128518,128252,128398,129537,130999,132900,134529,135756,136659,136977,137876,138643,139839,140724,141589,142445,145255,148152,151012,151543,152082,153192,154982,156654,157800
62921,20828,13052,zip,NY,NY,De Ruyter,"Syracuse, NY",Madison County,73333,74071,75061,76325,77243,77940,78076,77747,77587,78103,78681,78710,78877,79380,79838,80446,81258,82197,82597,83027,82860,83370,83819,85003,85779,86890,87479,87888,87924,88298,87672,86660,85550,85551,85593,85688,86191,87035,87718,87893,87879,88150,88408,88807,89075,89722,90199,90803,91227,91709,91818,92050,92431,93119,93410,94061,94630,95378,95706,95943,96196,96309,96368,96804,97192,98174,98759,99569,100268,100908,101614,102188,103014,103498,103800,103784,104269,104745,105778,106703,107520,108017,108252,109304,110228,111256,111534,111881,112009,112398,113037,114091,114853,115334,116015,116677,117359,117402,117159,116616,116031,115622,115083,114564,113946,113434,112523,111615,110812,110393,109994,109432,108894,108277,108135,107938,108123,107726,107342,106717,106639,106443,106290,106193,106247,106396,106720,107059,107306,107402,107445,107426,107043,106753,106439,106223,105869,105822,105845,106043,105944,105005,103987,102781,102262,101964,102034,101983,101908,101783,101897,,,,115512,114081,112349,110436,111418,111941,112430,111770,111223,109217,107184,104876,106066,108349,111107,111520,112942,112883,113266,112838,113490,113763,113852,114130,114121,114037,113696,113439,112873,112520,112307,111994,111914,111738,111703,111981,112380,112855,112586,112320,112201,112693,113278,114066,114880,115660,116423,116856,117284,117789,118329,119060,119324,119522,119564,119836,120066,120086,120423,120473,120617,120341,120859,121349,121943,122656,123374,124595,125403,127403,128775,129624,129083,128756,128950,129769,130366,131500,132248,132945,133079,133229,132979,132482,132553,133601,134835,135127,135199,135047,135002,135342,136108,137124,137655,138111,138441,138587,139012,140726,142304,143769,144861,147143,148997,150324,151879,154323,157269,160051,162203,163766,165293,167339,169612,171668,173897,176509
62430,20828,12153,zip,NY,NY,Sand Lake,"Albany-Schenectady-Troy, NY",Rensselaer County,139527,137341,135680,133959,134824,135574,136211,135565,136522,137328,136337,135623,135079,137454,139764,142216,144405,146473,147959,150249,152454,154778,156345,157173,158191,159217,160766,161669,161707,162308,164125,164028,161697,158843,158163,158509,159409,160712,162711,164785,167947,170026,170883,169766,170777,173328,177344,180200,182034,181563,180664,180120,182407,183175,183911,186100,188854,190782,190143,191053,191650,188918,186312,184318,187052,191091,194526,195025,195263,196720,199076,199652,198497,199261,199999,202591,202132,202392,203540,207890,210729,213520,215725,219226,221037,222309,224529,226408,227128,224775,222669,220220,220791,221533,222387,221406,220903,220313,220133,218768,218777,219171,220179,219545,216754,214473,213829,214522,212504,209910,208601,209483,208976,208212,206641,206923,206993,207361,207611,207894,209258,210384,210797,210087,209747,211011,211814,212023,211128,209551,207968,205337,204399,204403,205253,204883,203341,197985,192857,188531,188101,187808,186569,186762,188537,190310,191594,191553,191625,190963,191107,191297,192676,193085,193942,193783,194852,195620,195205,195344,193774,193758,192393,192951,193687,194797,195417,194499,193414,192836,193514,194537,196590,198702,199747,198800,197626,197136,196470,195885,195687,195968,194787,194146,194471,196755,199353,200650,200209,198748,199508,199852,200004,198111,196981,197042,197224,198571,198228,198282,197880,197744,197936,197899,198174,197289,196071,194607,192904,192049,192485,194254,194471,194662,195179,197474,199725,202932,205023,207503,208886,211406,212865,214452,215180,215836,216536,216993,217031,215860,215170,214714,215215,215673,216413,217079,217407,217294,216919,217493,215721,214784,215845,219423,223383,224984,226114,228132,231678,237309,242079,246285,250656,256845,262817,267116,268620,270664,274125,278902,283753,286545,290451,292001,293867,293864,295236,300334,304179,308026,308993,312885
62421,20894,12140,zip,NY,NY,Poestenkill,"Albany-Schenectady-Troy, NY",Rensselaer County,111421,112269,112363,111859,111434,111250,112665,113812,115684,117413,118682,119785,120526,121653,122095,122618,123196,124638,125831,126440,126065,125752,126422,127240,128080,128387,129024,129730,130032,130273,130376,130293,129710,129244,129367,130040,131011,131789,132401,132854,134016,135630,137087,138130,138889,139793,140239,140733,141226,141893,142516,143543,144820,146247,147372,150633,152652,154270,158042,163521,168444,169644,170574,172345,173620,175111,177888,179845,182209,184970,187384,189118,190448,192688,194273,195351,197350,200242,201152,201443,201869,204050,207628,209274,210752,209847,210788,210850,210838,209702,208577,208723,210367,213023,214162,213857,212767,211976,210539,209388,208862,209596,210225,211331,211917,211738,210975,209762,207671,205524,205409,206425,207424,206151,204193,202737,201891,201728,201070,200866,201563,202402,202632,201344,200800,200842,201952,201727,201170,201354,200770,199329,197120,196550,196911,196278,195084,191711,188407,186286,186654,187163,185985,186257,187324,188816,189001,189030,189680,189568,189861,190223,190675,190492,190622,191599,192184,191990,190905,190764,190547,191072,191972,193567,193743,192272,190351,188592,187281,186781,187427,188308,188326,187968,187511,187021,186976,187341,187024,187191,187329,187691,186670,186440,187149,189316,190682,191394,191520,191544,193060,193081,193576,192664,193400,194210,195401,196345,197094,196984,196677,196049,196211,196253,196211,195123,194339,193844,193682,193748,193562,194863,195335,196700,197420,198840,201484,205846,210252,213630,215535,217102,217211,217076,216990,216617,216430,215947,216012,214653,214238,214333,215454,215318,215236,214822,214831,214839,214804,215382,214539,215021,216533,219836,222614,224292,225620,228309,232633,238398,243319,248228,253861,260988,266148,270068,272645,276735,281743,287306,292783,295583,298273,299693,303390,305434,307664,311126,313191,315951,316752,320745
62539,20899,12409,zip,NY,NY,Bearsville,"Kingston, NY",Ulster County,238459,242004,245150,251631,251795,250712,248694,250953,253223,254775,256740,258627,261162,263142,265350,267009,269152,272127,275427,278155,280019,281337,283256,284342,286736,289985,293882,297774,301349,305264,308267,310972,313843,317358,320183,323019,325739,328674,331102,333169,336199,341798,348406,357024,362842,367848,370758,373519,375834,376635,377878,380004,382337,385037,388013,390780,394462,398437,402521,406546,408847,412167,413944,417483,425484,434339,442513,445471,445981,447460,448906,453144,456513,460557,464540,468354,472699,473566,472474,472468,474404,476490,476512,474458,472863,470127,468002,465738,463688,462137,460519,458486,456764,456266,457559,457922,456405,454244,451227,448540,446300,449644,449338,450774,448597,446411,441224,436052,433102,430152,427157,424533,418047,409414,396445,385420,379495,382367,385266,383850,379698,378817,378803,380044,380300,380590,381958,383613,383936,379750,375649,372436,368168,364457,365036,365628,367473,360207,353694,342699,338749,336805,336336,335093,336025,334779,334261,331580,331970,340564,339893,340412,331903,331006,328863,326156,326430,327067,326444,324548,322474,322327,324796,328109,336495,343379,350086,351830,352188,351741,352759,356465,359503,363864,366515,369444,361697,352986,345118,346052,348139,348996,350494,351655,353279,353709,363922,374527,385145,386273,386696,387005,384908,383221,380233,378034,375995,376362,378840,380389,380937,380425,381734,384353,384770,386577,387882,393405,398467,402563,406177,410376,414362,414006,410968,410342,413563,417051,414085,412108,412893,419689,426976,433333,438873,445139,450770,455130,457130,458146,462568,468204,474251,475220,473413,471661,470446,469906,469296,469390,470561,472863,476297,478624,480155,479508,480880,490495,510534,533685,551684,567639,585438,605371,623243,637240,654236,669319,687462,699193,719006,734907,753735,760413,765588,766755,773335,772810,778760,784617,792696,793203
62392,20903,12092,zip,NY,NY,Howes Cave,"Albany-Schenectady-Troy, NY",Schoharie County,76011,76745,77133,78059,78948,79414,79764,79306,79434,79365,80038,80477,81226,81680,82242,82511,83079,83648,84698,85616,86280,86857,87457,88480,89225,89805,90500,91401,91884,92258,92682,93453,93872,94352,94709,95238,95518,95999,96443,96846,97050,97302,97387,98188,99009,100293,100597,100902,101101,101967,102840,103827,105149,106825,108622,109831,110909,111884,112995,114113,114915,115690,116676,117743,118652,119360,120268,121184,122142,123300,124506,125650,126171,126777,126727,126679,126365,126419,126211,126668,127484,128725,129384,129409,129327,129354,129681,129779,129494,128863,128008,128003,127989,128405,128212,128471,128663,128833,128618,128046,127354,126618,125822,124967,124268,123542,122756,121779,121332,120967,120550,119928,119508,118903,118279,117402,116605,115839,115310,115049,114738,114635,114669,115014,115316,115607,115785,115820,115991,115903,115705,115236,114740,114111,113439,112954,112710,112734,112895,112857,112636,112365,112295,112159,111998,112066,112184,112339,112465,112591,112853,113051,113279,113333,113355,113360,113361,113340,113585,113736,113929,114367,114883,115410,115411,115592,115587,115704,115665,115927,116244,116866,117223,117645,118207,118580,118836,118922,119391,119821,120180,120560,120976,121582,122288,123095,123931,124687,125368,125997,126480,127070,127273,127652,127906,128219,128446,128609,128642,128692,128879,129433,129936,130562,131078,131544,131939,132369,132858,133435,133988,134297,134812,135014,135729,136253,137358,138000,138424,138786,139530,140086,140250,140393,140572,141143,141609,142220,142685,143096,143496,,141009,139653,139996,140440,141146,141530,142223,142771,143384,143273,143222,143612,144409,144272,143927,143051,143020,142941,143848,144939,146881,148663,150428,151922,153694,155461,156897,158142,159333,160105,160686,163731,166608,169107,169117,169652,170602,171517,171956,172389
62651,20918,12543,zip,NY,NY,Maybrook,"Poughkeepsie-Newburgh-Middletown, NY",Orange County,111532,112693,113004,114308,114902,116003,116983,117737,118291,118271,119039,120059,121595,122529,123791,125214,126837,127739,128097,128876,130483,132472,134310,135415,136340,136864,137723,139476,141501,143411,144769,146818,148976,150698,152746,155336,158381,160840,162347,164399,165829,167790,169482,171635,174504,177578,181433,184774,187688,189747,191567,193368,195747,198245,201195,203785,206859,209706,212617,214349,216517,217880,219537,220485,223048,226937,231847,237576,242935,248224,253481,258444,262337,264963,267432,268705,268327,268641,269949,270925,270674,270192,269162,268116,266476,266082,265563,265717,264907,263979,261518,260265,259224,259402,258786,257313,256448,255889,255893,254420,252856,251020,249356,246695,243379,239853,237938,235879,234063,232190,230921,230036,228063,226268,225174,223994,220690,216093,212401,210734,210379,209387,209939,209604,209272,208688,207526,207048,206427,204957,202747,199809,198005,197657,197320,198206,198645,198522,197795,196584,194528,193381,191449,190863,188491,185896,183097,181712,181702,181103,180241,179320,178308,177533,175928,175350,174568,174643,173286,171637,170006,170295,170458,170452,169304,168053,166899,166289,165738,164745,163214,161990,161219,160379,159849,159162,159490,159699,160051,160137,160454,160153,159557,157123,155349,152736,151970,151131,152143,153245,154046,153608,152247,150709,149398,149074,150323,151608,152391,152639,153260,154341,155750,157011,158959,160975,163083,163661,163930,163741,164544,164922,165349,165726,166774,167960,169435,170267,171594,173481,176095,179441,181623,183279,184236,184954,185258,185646,186289,187556,188844,190763,191527,192547,192344,193029,193467,194779,196077,197132,198256,198840,199533,200016,200164,200504,201235,203630,206425,209237,211457,213987,216232,219012,221855,226045,231078,236350,241485,245818,249898,253623,256495,258281,260726,264902,269155,273195,277230,282687,286823,288432
63377,20924,14037,zip,NY,NY,Cowlesville,,Wyoming County,94423,95079,95641,96606,97223,97868,98612,99246,99592,100020,100889,102176,103566,104801,106006,106922,107665,108308,108715,108457,107946,107629,108638,109831,111016,111853,112723,113912,114851,115916,116569,117205,117487,118130,118957,119710,120446,121396,122805,123985,124335,124651,125086,126996,128656,130593,130919,131454,131823,133065,134287,135429,136896,138244,139563,140016,140475,141015,142257,143554,144965,146684,148725,150817,152154,153200,154446,155469,156410,156908,157421,157996,158502,158899,159263,159007,158803,158356,158377,158563,158927,160284,161191,162169,162596,163586,164273,164454,165838,166950,168154,168472,168834,168436,167955,167902,168725,169012,168984,168376,167804,166806,165990,164991,164454,162930,161468,159901,159273,158691,158019,157433,156513,155583,154703,154059,153428,152777,152314,152208,152285,152328,152227,152104,152009,152169,152381,152685,152565,151846,151688,151408,151711,151076,150570,150050,149840,149907,149763,149571,149097,148451,148021,147731,147646,147511,147520,147688,147743,148075,148400,148901,148984,149118,149236,149346,149316,149430,149703,150144,150150,150164,150122,150515,150655,151166,151387,151825,151896,152262,152620,153455,153860,154448,154730,155442,155812,155903,155845,156178,156577,157020,157342,157939,158342,158848,159486,160357,161065,161674,162775,163966,165239,165797,166664,167181,167889,168565,169276,170019,170584,171361,172197,172956,173308,173654,174120,175165,176121,177165,178101,179124,180143,181323,182484,183663,184120,184779,185270,186293,187277,188353,189552,190852,191988,192795,193326,193836,194830,195703,196780,198376,200288,202088,203314,204493,206254,207304,208962,209348,210262,210296,210976,211250,211485,211429,211462,211025,210750,211192,212690,214721,217640,220445,223386,225306,228708,232208,235716,238073,239476,240971,241883,246493,250652,254341,255171,256160,258340,260166,261725,262475
62988,20936,13144,zip,NY,NY,Richland,"Syracuse, NY",Oswego County,55484,56384,58107,61008,62849,63637,64402,66224,67750,68127,67425,65862,64789,63944,63886,63544,64007,64893,66497,67044,66444,66212,66482,68545,70226,73089,75535,77212,77913,78380,77548,76574,76556,77776,79374,80111,81836,83789,84919,85088,84422,84262,83075,82696,81930,79639,76815,73916,74605,75347,75917,75392,74977,75024,75475,75902,76295,76614,76896,77090,77407,77820,78145,78540,78890,79686,80619,81445,82003,82337,83525,84922,86453,86748,86646,86760,87611,87700,87392,85210,84531,82897,82750,81783,81993,81854,81897,81593,81902,82342,82671,83120,83355,84110,84096,84144,84224,84228,84581,83900,84714,85689,87291,86040,84280,82244,82707,83110,83464,83279,83034,82919,83245,83339,84048,84313,84779,84326,83809,83485,83517,83477,83578,83584,83599,83894,84335,84942,84705,85302,85481,86213,86020,85419,84863,84041,83567,83362,83565,84036,84450,85130,84739,84234,83554,84122,84982,85246,85130,84437,84257,84621,84441,84308,83799,84267,84759,85352,85170,85120,84750,85211,85518,86310,86871,87759,87685,87203,86718,86838,87621,87498,86573,85081,84131,84680,85145,85750,85391,85429,85333,85731,85555,85486,85096,85369,85660,86519,87624,88321,88334,87892,87634,87693,87402,87727,87937,88204,87940,87846,87793,87469,87444,87719,,93002,96012,96975,98157,98929,99276,98972,99227,99588,100723,101391,101955,102623,100924,99914,99509,101672,104112,105951,108135,109285,111075,111451,111897,111507,111216,111371,111355,111039,110763,110470,111370,112240,113564,114479,115144,116341,118085,119318,116328,112274,108437,108034,108349,109002,110126,111311,112198,112694,113421,115502,117250,119142,121352,124292,126333,127657,128795,129889,130216,130027,130584,131724,133342,134229,135722,136663
